Correlativo;Tipo_bano;Variante;Fecha;Proceso;T_Espera_min;T_Real_min;T_Real_Acumulado_min;TT;Cumple_TT;Diferencia_TT_min;Porcentaje_TT;Operario_1;Operario_2;Operario_3;T_Real_horas;T_Espera_horas;T_Real_Acumulado_horas;Diferencia_TT_horas
139;139-C1-B2;B2;2025-08-25;CANALIZACIÓN ELÉCTRICA;0.0;44.38;73.82;60;True;-15.62;73.97;MC;;;0.74;0.0;1.23;-0.26
139;139-C1-B2;B2;2025-08-25;RED AGUA POTABLE;0.0;41.0;114.82;60;True;-19.0;68.33;JC;;;0.68;0.0;1.91;-0.32
139;139-C1-B2;B2;2025-08-25;REFUERZOS;0.0;44.25;159.07;60;True;-15.75;73.75;JCO;;;0.74;0.0;2.65;-0.26
139;139-C1-B2;B2;2025-08-25;TRATAMIENTO UNIONES;0.0;29.0;188.07;60;True;-31.0;48.33;JA;;;0.48;0.0;3.13;-0.52
139;139-C1-B2;B2;2025-08-25;PAVIMENTO SPC;0.0;36.18;224.25;60;True;-23.82;60.31;SN;;;0.6;0.0;3.74;-0.4
139;139-C1-B2;B2;2025-08-27;RED ALC + PRUEBA;0.0;41.25;265.5;60;True;-18.75;68.75;JC;;;0.69;0.0;4.42;-0.31
139;139-C1-B2;B2;2025-08-27;FRAGÜE;0.0;34.57;300.07;60;True;-25.43;57.61;DS;;;0.58;0.0;5.0;-0.42
139;139-C1-B2;B2;2025-08-27;MONTAJE DE CIELO;0.0;16.6;316.67;60;True;-43.4;27.67;CA;;;0.28;0.0;5.28;-0.72
139;139-C1-B2;B2;2025-08-27;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;33.15;349.82;60;True;-26.85;55.25;MC;;;0.55;0.0;5.83;-0.45
139;139-C1-B2;B2;2025-08-27;ACCESORIOS ELÉCTRICOS;0.0;25.5;375.32;60;True;-34.5;42.5;MC;;;0.42;0.0;6.26;-0.57
139;139-C1-B2;B2;2025-08-27;CENEFA Y CORNISAS;0.0;59.12;434.43;60;True;-0.88;98.53;SN;RH;;0.99;0.0;7.24;-0.01
139;139-C1-B2;B2;2025-08-27;ZÓCALOS Y FALDÓN;0.0;23.13;457.57;60;True;-36.87;38.56;SN;;;0.39;0.0;7.63;-0.61
139;139-C1-B2;B2;2025-08-27;AISLACIÓN EXTERIOR;0.0;56.05;513.62;60;True;-3.95;93.42;DS;;;0.93;0.0;8.56;-0.07
139;139-C1-B2;B2;2025-08-27;ARTEFACTOS SANITARIOS;0.0;54.78;568.4;60;True;-5.22;91.31;JC;;;0.91;0.0;9.47;-0.09
139;139-C1-B2;B2;2025-08-27;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;19.6;588.0;60;True;-40.4;32.67;SN;;;0.33;0.0;9.8;-0.67
139;139-C1-B2;B2;2025-08-27;CERÁMICA LADO WC;0.0;51.27;639.27;60;True;-8.73;85.44;SN;CA;;0.85;0.0;10.65;-0.15
139;139-C1-B2;B2;2025-08-27;CERÁMICA LADO PUERTA;0.0;67.7;706.97;60;False;7.7;112.83;SN;CA;;1.13;0.0;11.78;0.13
139;139-C1-B2;B2;2025-08-27;MURO SPC;0.0;39.88;746.85;60;True;-20.12;66.47;SN;;;0.66;0.0;12.45;-0.34
139;139-C1-B2;B2;2025-08-28;INST. MAMPARA;0.0;51.38;798.23;60;True;-8.62;85.64;RH;;;0.86;0.0;13.3;-0.14
139;139-C1-B2;B2;2025-08-28;REV. EXTERIOR + SALIDA SVC;0.0;35.48;833.72;60;True;-24.52;59.14;JCO;SN;;0.59;0.0;13.9;-0.41
139;139-C1-B2;B2;2025-08-28;ARTEFACTOS ELÉCTRICOS;0.0;26.62;860.33;30;True;-3.38;88.72;MC;;;0.44;0.0;14.34;-0.06
139;139-C1-B2;B2;2025-08-28;ACCESORIOS DE BAÑO;0.0;4.1;864.43;30;True;-25.9;13.67;MC;;;0.07;0.0;14.41;-0.43
139;139-C1-B2;B2;2025-08-28;TERCIADO CIELO;0.0;43.68;908.11;30;False;13.67;145.58;AF;;;0.73;0.0;15.14;0.23
139;139-C1-B2;B2;2025-08-28;FUNCIONALIDAD;0.0;20.07;928.18;40;True;-19.93;50.17;JC;;;0.33;0.0;15.47;-0.33
139;139-C1-B2;B2;2025-08-28;ASEO;0.0;56.6;984.78;60;True;-3.4;94.33;DS;;;0.94;0.0;16.41;-0.06
140;140-C1-B5;B5;2025-08-28;ARMADO TABIQUES 2;0.0;89.5;89.5;20;False;69.5;447.5;CA;DS;;1.49;0.0;1.49;1.16
140;140-C1-B5;B5;2025-09-03;RED ALC + PRUEBA;0.0;99.93;189.43;60;False;39.93;166.56;JC;;;1.67;0.0;3.16;0.67
140;140-C1-B5;B5;2025-09-04;FRAGÜE;0.0;49.68;239.12;60;True;-10.32;82.81;DS;;;0.83;0.0;3.99;-0.17
140;140-C1-B5;B5;2025-09-04;MONTAJE DE CIELO;0.0;28.0;267.12;60;True;-32.0;46.67;CA;;;0.47;0.0;4.45;-0.53
140;140-C1-B5;B5;2025-09-04;CANALIZACIÓN ELÉCTRICA;0.0;129.67;396.78;60;False;69.67;216.11;MC;;;2.16;0.0;6.61;1.16
140;140-C1-B5;B5;2025-09-04;ACCESORIOS ELÉCTRICOS;0.0;20.72;417.5;60;True;-39.28;34.53;MC;;;0.35;0.0;6.96;-0.65
140;140-C1-B5;B5;2025-09-04;CENEFA Y CORNISAS;0.0;38.2;455.7;60;True;-21.8;63.67;AF;;;0.64;0.0;7.6;-0.36
140;140-C1-B5;B5;2025-09-04;AISLACIÓN EXTERIOR;0.0;63.25;518.95;60;False;3.25;105.42;DS;;;1.05;0.0;8.65;0.05
140;140-C1-B5;B5;2025-09-04;INSTALACIÖN DE TINA/RECEPTÁCULO;22.25;43.22;562.17;60;True;-16.78;72.03;AF;;;0.72;0.37;9.37;-0.28
140;140-C1-B5;B5;2025-09-04;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;62.8;624.97;60;False;2.8;104.67;DS;MC;;1.05;0.0;10.42;0.05
140;140-C1-B5;B5;2025-09-04;CERÁMICA LADO WC;0.0;75.3;700.27;60;False;15.3;125.5;DS;MC;;1.25;0.0;11.67;0.25
140;140-C1-B5;B5;2025-09-04;CERÁMICA LADO PUERTA;0.0;69.47;769.73;60;False;9.47;115.78;DS;MC;;1.16;0.0;12.83;0.16
140;140-C1-B5;B5;2025-09-04;MURO SPC;0.0;34.35;804.08;60;True;-25.65;57.25;SN;CA;;0.57;0.0;13.4;-0.43
142;142-C1-B4E;B4E;2025-08-28;ARMADO TABIQUES 6;0.0;47.2;47.2;20;False;27.2;236.0;CA;DS;;0.79;0.0;0.79;0.45
142;142-C1-B4E;B4E;2025-09-03;REVESTIMIENTO DE MUROS;0.0;32.9;80.1;60;True;-27.1;54.83;SN;;;0.55;0.0;1.34;-0.45
142;142-C1-B4E;B4E;2025-09-03;CANALIZACIÓN ELÉCTRICA;0.0;49.77;129.87;60;True;-10.23;82.94;MC;;;0.83;0.0;2.16;-0.17
142;142-C1-B4E;B4E;2025-09-03;RED AGUA POTABLE;0.0;90.93;220.8;60;False;30.93;151.56;JC;;;1.52;0.0;3.68;0.52
142;142-C1-B4E;B4E;2025-09-03;REFUERZOS;0.0;46.35;267.15;60;True;-13.65;77.25;JCO;;;0.77;0.0;4.45;-0.23
142;142-C1-B4E;B4E;2025-09-03;TRATAMIENTO UNIONES;0.0;29.05;296.2;60;True;-30.95;48.42;JA;;;0.48;0.0;4.94;-0.52
142;142-C1-B4E;B4E;2025-09-03;PAVIMENTO SPC;0.0;29.42;325.62;60;True;-30.58;49.03;SN;;;0.49;0.0;5.43;-0.51
142;142-C1-B4E;B4E;2025-09-04;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;51.67;377.28;60;True;-8.33;86.11;AF;;;0.86;0.0;6.29;-0.14
142;142-C1-B4E;B4E;2025-09-04;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;65.23;442.52;60;False;5.23;108.72;JC;AF;;1.09;0.0;7.38;0.09
142;142-C1-B4E;B4E;2025-09-04;CERÁMICA LADO WC;0.0;56.25;498.77;60;True;-3.75;93.75;JC;AF;;0.94;0.0;8.31;-0.06
142;142-C1-B4E;B4E;2025-09-04;CERÁMICA LADO PUERTA;0.0;68.42;567.18;60;False;8.42;114.03;JC;AF;;1.14;0.0;9.45;0.14
142;142-C1-B4E;B4E;2025-09-04;MURO SPC;0.0;62.7;629.88;60;False;2.7;104.5;SN;CA;;1.05;0.0;10.5;0.05
142;142-C1-B4E;B4E;2025-09-04;RED ALC + PRUEBA;0.0;53.93;683.82;60;True;-6.07;89.89;JC;;;0.9;0.0;11.4;-0.1
142;142-C1-B4E;B4E;2025-09-04;FRAGÜE;0.0;47.17;730.98;60;True;-12.83;78.61;DS;;;0.79;0.0;12.18;-0.21
142;142-C1-B4E;B4E;2025-09-09;REV. EXTERIOR + SALIDA SVC;0.0;86.85;817.83;60;False;26.85;144.75;GV;AF;;1.45;0.0;13.63;0.45
142;142-C1-B4E;B4E;2025-09-09;ARTEFACTOS ELÉCTRICOS;0.0;29.12;846.95;30;True;-0.88;97.06;MC;;;0.49;0.0;14.12;-0.01
142;142-C1-B4E;B4E;2025-09-09;TERCIADO CIELO;0.0;58.27;905.22;30;False;28.27;194.22;AF;;;0.97;0.0;15.09;0.47
142;142-C1-B4E;B4E;2025-09-09;ASEO;0.0;35.33;940.55;60;True;-24.67;58.89;PH;;;0.59;0.0;15.68;-0.41
142;142-C1-B4E;B4E;2025-09-09;ACCESORIOS ELÉCTRICOS;0.0;21.58;962.13;60;True;-38.42;35.97;MC;;;0.36;0.0;16.04;-0.64
142;142-C1-B4E;B4E;2025-09-09;ZÓCALOS Y FALDÓN;0.0;42.65;1004.78;60;True;-17.35;71.08;SN;;;0.71;0.0;16.75;-0.29
142;142-C1-B4E;B4E;2025-09-09;ARTEFACTOS SANITARIOS;0.0;60.98;1065.77;60;False;0.98;101.64;JC;;;1.02;0.0;17.76;0.02
142;142-C1-B4E;B4E;2025-09-12;PUERTA Y CERRADURA;0.0;29.22;1094.98;60;True;-30.78;48.69;JCO;;;0.49;0.0;18.25;-0.51
143;143-C1-B4;B4;2025-09-03;ARMADO TABIQUES 6;0.0;42.87;42.87;20;False;22.87;214.33;CA;DS;;0.71;0.0;0.71;0.38
143;143-C1-B4;B4;2025-09-04;RED ALC + PRUEBA;0.0;50.0;92.87;60;True;-10.0;83.33;JC;;;0.83;0.0;1.55;-0.17
143;143-C1-B4;B4;2025-09-04;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;45.95;138.82;60;True;-14.05;76.58;AF;;;0.77;0.0;2.31;-0.23
143;143-C1-B4;B4;2025-09-04;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;45.67;184.48;60;True;-14.33;76.11;DS;MC;;0.76;0.0;3.07;-0.24
143;143-C1-B4;B4;2025-09-04;CERÁMICA LADO WC;0.0;64.42;248.9;60;False;4.42;107.36;DS;MC;;1.07;0.0;4.15;0.07
143;143-C1-B4;B4;2025-09-04;CERÁMICA LADO PUERTA;0.0;70.83;319.73;60;False;10.83;118.06;DS;MC;;1.18;0.0;5.33;0.18
143;143-C1-B4;B4;2025-09-04;MURO SPC;0.0;48.92;368.65;60;True;-11.08;81.53;SN;CA;;0.82;0.0;6.14;-0.18
143;143-C1-B4;B4;2025-09-04;FRAGÜE;0.0;56.88;425.53;60;True;-3.12;94.81;DS;;;0.95;0.0;7.09;-0.05
143;143-C1-B4;B4;2025-09-04;REVESTIMIENTO DE MUROS;0.0;34.28;459.82;60;True;-25.72;57.14;JCO;SN;;0.57;0.0;7.66;-0.43
143;143-C1-B4;B4;2025-09-04;CANALIZACIÓN ELÉCTRICA;0.0;40.45;500.27;60;True;-19.55;67.42;MC;;;0.67;0.0;8.34;-0.33
143;143-C1-B4;B4;2025-09-04;RED AGUA POTABLE;0.0;71.53;571.8;60;False;11.53;119.22;JC;;;1.19;0.0;9.53;0.19
143;143-C1-B4;B4;2025-09-04;REFUERZOS;0.0;45.85;617.65;60;True;-14.15;76.42;JCO;;;0.76;0.0;10.29;-0.24
143;143-C1-B4;B4;2025-09-04;TRATAMIENTO UNIONES;0.0;25.02;642.67;60;True;-34.98;41.69;JA;;;0.42;0.0;10.71;-0.58
143;143-C1-B4;B4;2025-09-04;PAVIMENTO SPC;0.0;43.33;686.0;60;True;-16.67;72.22;DS;;;0.72;0.0;11.43;-0.28
143;143-C1-B4;B4;2025-09-04;MONTAJE DE CIELO;0.0;33.22;719.22;60;True;-26.78;55.36;CA;;;0.55;0.0;11.99;-0.45
143;143-C1-B4;B4;2025-09-04;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;37.42;756.63;60;True;-22.58;62.36;MC;;;0.62;0.0;12.61;-0.38
143;143-C1-B4;B4;2025-09-04;CENEFA Y CORNISAS;0.0;32.53;789.17;60;True;-27.47;54.22;AF;;;0.54;0.0;13.15;-0.46
143;143-C1-B4;B4;2025-09-04;ACCESORIOS ELÉCTRICOS;0.0;24.33;813.5;60;True;-35.67;40.56;MC;;;0.41;0.0;13.56;-0.59
143;143-C1-B4;B4;2025-09-04;ZÓCALOS Y FALDÓN;0.0;51.22;864.72;60;True;-8.78;85.36;SN;;;0.85;0.0;14.41;-0.15
143;143-C1-B4;B4;2025-09-04;AISLACIÓN EXTERIOR;0.0;71.58;936.3;60;False;11.58;119.31;DS;;;1.19;0.0;15.6;0.19
143;143-C1-B4;B4;2025-09-04;ARTEFACTOS SANITARIOS;0.0;55.5;991.8;60;True;-4.5;92.5;JC;;;0.92;0.0;16.53;-0.08
143;143-C1-B4;B4;2025-09-05;REV. EXTERIOR + SALIDA SVC;0.0;69.33;1061.13;60;False;9.33;115.56;SN;DS;;1.16;0.0;17.69;0.16
143;143-C1-B4;B4;2025-09-05;ARTEFACTOS ELÉCTRICOS;0.0;36.23;1097.37;30;False;6.23;120.78;MC;;;0.6;0.0;18.29;0.1
143;143-C1-B4;B4;2025-09-05;ACCESORIOS DE BAÑO;0.0;1.53;1098.9;30;True;-28.47;5.11;MC;;;0.03;0.0;18.32;-0.47
143;143-C1-B4;B4;2025-09-05;TERCIADO CIELO;25.0;44.38;1143.28;30;False;14.38;147.94;AF;;;0.74;0.42;19.05;0.24
143;143-C1-B4;B4;2025-09-05;FUNCIONALIDAD;0.0;20.67;1163.95;40;True;-19.33;51.67;JC;;;0.34;0.0;19.4;-0.32
143;143-C1-B4;B4;2025-09-05;ASEO;0.0;46.5;1210.45;60;True;-13.5;77.5;DS;;;0.78;0.0;20.17;-0.22
143;143-C1-B4;B4;2025-09-05;SELLOS;0.0;48.38;1258.83;60;True;-11.62;80.64;PH;;;0.81;0.0;20.98;-0.19
143;143-C1-B4;B4;2025-09-12;PUERTA Y CERRADURA;0.0;62.48;1321.32;60;False;2.48;104.14;AF;;;1.04;0.0;22.02;0.04
144;144-C1-B2E;B2E;2025-09-03;ARMADO TABIQUES 2;29.2;59.0;59.0;20;False;39.0;295.0;CA;DS;;0.98;0.49;0.98;0.65
144;144-C1-B2E;B2E;2025-09-04;FRAGÜE;0.0;63.68;122.68;60;False;3.68;106.14;DS;;;1.06;0.0;2.04;0.06
144;144-C1-B2E;B2E;2025-09-04;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;31.0;153.68;60;True;-29.0;51.67;AF;;;0.52;0.0;2.56;-0.48
144;144-C1-B2E;B2E;2025-09-04;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;59.37;213.05;60;True;-0.63;98.94;CA;PH;;0.99;0.0;3.55;-0.01
144;144-C1-B2E;B2E;2025-09-04;CERÁMICA LADO WC;0.0;65.42;278.47;60;False;5.42;109.03;CA;PH;;1.09;0.0;4.64;0.09
144;144-C1-B2E;B2E;2025-09-04;CERÁMICA LADO PUERTA;0.0;58.55;337.02;60;True;-1.45;97.58;CA;PH;;0.98;0.0;5.62;-0.02
144;144-C1-B2E;B2E;2025-09-04;MURO SPC;0.0;29.02;366.03;60;True;-30.98;48.36;SN;CA;;0.48;0.0;6.1;-0.52
144;144-C1-B2E;B2E;2025-09-04;REVESTIMIENTO DE MUROS;0.0;31.55;397.58;60;True;-28.45;52.58;SN;;;0.53;0.0;6.63;-0.47
144;144-C1-B2E;B2E;2025-09-04;CANALIZACIÓN ELÉCTRICA;0.0;36.05;433.63;60;True;-23.95;60.08;MC;;;0.6;0.0;7.23;-0.4
144;144-C1-B2E;B2E;2025-09-04;RED AGUA POTABLE;0.0;62.0;495.63;60;False;2.0;103.33;JC;;;1.03;0.0;8.26;0.03
144;144-C1-B2E;B2E;2025-09-04;REFUERZOS;0.0;53.88;549.52;60;True;-6.12;89.81;JCO;;;0.9;0.0;9.16;-0.1
144;144-C1-B2E;B2E;2025-09-04;TRATAMIENTO UNIONES;0.0;29.92;579.43;60;True;-30.08;49.86;JA;;;0.5;0.0;9.66;-0.5
144;144-C1-B2E;B2E;2025-09-04;PAVIMENTO SPC;0.0;32.53;611.97;60;True;-27.47;54.22;DS;;;0.54;0.0;10.2;-0.46
144;144-C1-B2E;B2E;2025-09-04;RED ALC + PRUEBA;0.0;55.03;667.0;60;True;-4.97;91.72;JC;;;0.92;0.0;11.12;-0.08
144;144-C1-B2E;B2E;2025-09-04;MONTAJE DE CIELO;0.0;31.1;698.1;60;True;-28.9;51.83;CA;;;0.52;0.0;11.64;-0.48
144;144-C1-B2E;B2E;2025-09-04;CENEFA Y CORNISAS;0.0;50.0;748.1;60;True;-10.0;83.33;AF;;;0.83;0.0;12.47;-0.17
144;144-C1-B2E;B2E;2025-09-04;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;37.43;785.53;60;True;-22.57;62.39;MC;;;0.62;0.0;13.09;-0.38
144;144-C1-B2E;B2E;2025-09-04;ACCESORIOS ELÉCTRICOS;0.0;22.57;808.1;60;True;-37.43;37.61;MC;;;0.38;0.0;13.47;-0.62
144;144-C1-B2E;B2E;2025-09-04;ZÓCALOS Y FALDÓN;0.0;17.32;825.42;60;True;-42.68;28.86;SN;;;0.29;0.0;13.76;-0.71
144;144-C1-B2E;B2E;2025-09-04;AISLACIÓN EXTERIOR;0.0;49.6;875.02;60;True;-10.4;82.67;SN;DS;;0.83;0.0;14.58;-0.17
144;144-C1-B2E;B2E;2025-09-04;ARTEFACTOS SANITARIOS;0.0;56.38;931.4;60;True;-3.62;93.97;JC;;;0.94;0.0;15.52;-0.06
144;144-C1-B2E;B2E;2025-09-05;INST. MAMPARA;0.0;50.93;982.33;60;True;-9.07;84.89;RH;;;0.85;0.0;16.37;-0.15
144;144-C1-B2E;B2E;2025-09-05;ARTEFACTOS ELÉCTRICOS;0.0;31.13;1013.47;30;False;1.13;103.78;MC;;;0.52;0.0;16.89;0.02
144;144-C1-B2E;B2E;2025-09-05;ACCESORIOS DE BAÑO;0.0;4.17;1017.63;30;True;-25.83;13.89;MC;;;0.07;0.0;16.96;-0.43
144;144-C1-B2E;B2E;2025-09-05;REV. EXTERIOR + SALIDA SVC;0.0;57.93;1075.57;60;True;-2.07;96.56;SN;DS;;0.97;0.0;17.93;-0.03
144;144-C1-B2E;B2E;2025-09-05;FUNCIONALIDAD;0.0;22.17;1097.73;40;True;-17.83;55.42;JC;;;0.37;0.0;18.3;-0.3
144;144-C1-B2E;B2E;2025-09-05;ASEO;0.0;44.87;1142.6;60;True;-15.13;74.78;DS;;;0.75;0.0;19.04;-0.25
144;144-C1-B2E;B2E;2025-09-12;PUERTA Y CERRADURA;0.0;90.95;1233.55;60;False;30.95;151.58;AF;;;1.52;0.0;20.56;0.52
144;144-C1-B2E;B2E;2025-09-12;SELLO EXTERIOR + ESPUMA;0.0;35.45;1269.0;40;True;-4.55;88.63;DS;;;0.59;0.0;21.15;-0.08
145;145-C1-B1;B1;2025-09-03;ARMADO TABIQUES 6;0.0;44.78;44.78;20;False;24.78;223.92;CA;DS;;0.75;0.0;0.75;0.41
145;145-C1-B1;B1;2025-09-04;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;27.6;72.38;60;True;-32.4;46.0;AF;;;0.46;0.0;1.21;-0.54
145;145-C1-B1;B1;2025-09-04;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;44.22;116.6;60;True;-15.78;73.69;SN;JC;;0.74;0.0;1.94;-0.26
145;145-C1-B1;B1;2025-09-04;CERÁMICA LADO WC;0.0;49.75;166.35;60;True;-10.25;82.92;DS;MC;;0.83;0.0;2.77;-0.17
145;145-C1-B1;B1;2025-09-04;CERÁMICA LADO PUERTA;0.0;91.1;257.45;60;False;31.1;151.83;DS;MC;;1.52;0.0;4.29;0.52
145;145-C1-B1;B1;2025-09-04;MURO SPC;0.0;57.07;314.52;60;True;-2.93;95.11;SN;CA;;0.95;0.0;5.24;-0.05
145;145-C1-B1;B1;2025-09-04;REVESTIMIENTO DE MUROS;0.0;33.52;348.03;60;True;-26.48;55.86;SN;;;0.56;0.0;5.8;-0.44
145;145-C1-B1;B1;2025-09-04;CANALIZACIÓN ELÉCTRICA;0.0;43.0;391.03;60;True;-17.0;71.67;MC;;;0.72;0.0;6.52;-0.28
145;145-C1-B1;B1;2025-09-04;RED AGUA POTABLE;0.0;90.0;481.03;60;False;30.0;150.0;JC;;;1.5;0.0;8.02;0.5
145;145-C1-B1;B1;2025-09-04;PAVIMENTO SPC;0.0;39.2;520.23;60;True;-20.8;65.33;DS;;;0.65;0.0;8.67;-0.35
145;145-C1-B1;B1;2025-09-04;RED ALC + PRUEBA;0.0;46.35;566.58;60;True;-13.65;77.25;JC;;;0.77;0.0;9.44;-0.23
145;145-C1-B1;B1;2025-09-04;FRAGÜE;0.0;65.3;631.88;60;False;5.3;108.83;DS;;;1.09;0.0;10.53;0.09
145;145-C1-B1;B1;2025-09-04;MONTAJE DE CIELO;0.0;24.18;656.07;60;True;-35.82;40.31;CA;;;0.4;0.0;10.93;-0.6
145;145-C1-B1;B1;2025-09-04;ACCESORIOS ELÉCTRICOS;0.0;20.0;676.07;60;True;-40.0;33.33;MC;;;0.33;0.0;11.27;-0.67
145;145-C1-B1;B1;2025-09-04;CENEFA Y CORNISAS;0.0;70.63;746.7;60;False;10.63;117.72;AF;;;1.18;0.0;12.44;0.18
145;145-C1-B1;B1;2025-09-04;ZÓCALOS Y FALDÓN;0.0;54.03;800.73;60;True;-5.97;90.06;SN;;;0.9;0.0;13.35;-0.1
145;145-C1-B1;B1;2025-09-04;AISLACIÓN EXTERIOR;0.0;62.38;863.12;60;False;2.38;103.97;DS;;;1.04;0.0;14.39;0.04
145;145-C1-B1;B1;2025-09-05;ARTEFACTOS SANITARIOS;0.0;62.17;925.28;60;False;2.17;103.61;JC;;;1.04;0.0;15.42;0.04
145;145-C1-B1;B1;2025-09-05;ARTEFACTOS ELÉCTRICOS;0.0;27.2;952.48;30;True;-2.8;90.67;MC;;;0.45;0.0;15.87;-0.05
145;145-C1-B1;B1;2025-09-05;ACCESORIOS DE BAÑO;0.0;2.57;955.05;30;True;-27.43;8.56;MC;;;0.04;0.0;15.92;-0.46
145;145-C1-B1;B1;2025-09-05;TERCIADO CIELO;0.0;40.33;995.38;30;False;10.33;134.44;AF;;;0.67;0.0;16.59;0.17
145;145-C1-B1;B1;2025-09-05;REV. EXTERIOR + SALIDA SVC;0.0;67.12;1062.5;60;False;7.12;111.86;SN;DS;;1.12;0.0;17.71;0.12
145;145-C1-B1;B1;2025-09-05;FUNCIONALIDAD;0.0;20.07;1082.57;40;True;-19.93;50.17;JC;;;0.33;0.0;18.04;-0.33
145;145-C1-B1;B1;2025-09-05;ASEO;0.0;32.55;1115.12;60;True;-27.45;54.25;DS;;;0.54;0.0;18.59;-0.46
145;145-C1-B1;B1;2025-09-08;SELLOS;0.0;54.28;1169.4;60;True;-5.72;90.47;PH;;;0.9;0.0;19.49;-0.1
145;145-C1-B1;B1;2025-09-12;PUERTA Y CERRADURA;0.0;77.22;1246.62;60;False;17.22;128.69;AF;;;1.29;0.0;20.78;0.29
145;145-C1-B1;B1;2025-09-12;SELLO EXTERIOR + ESPUMA;0.0;36.6;1283.22;40;True;-3.4;91.5;JCO;;;0.61;0.0;21.39;-0.06
146;146-C1-B2;B2;2025-09-05;ARMADO JAULAS;0.0;47.77;47.77;60;True;-12.23;79.61;CA;;;0.8;0.0;0.8;-0.2
146;146-C1-B2;B2;2025-09-05;REVESTIMIENTO DE MUROS;0.0;35.3;83.07;60;True;-24.7;58.83;CA;;;0.59;0.0;1.38;-0.41
146;146-C1-B2;B2;2025-09-08;RED AGUA POTABLE;0.0;40.72;123.78;60;True;-19.28;67.86;JC;;;0.68;0.0;2.06;-0.32
146;146-C1-B2;B2;2025-09-08;CANALIZACIÓN ELÉCTRICA;0.0;53.38;177.17;60;True;-6.62;88.97;JCO;;;0.89;0.0;2.95;-0.11
146;146-C1-B2;B2;2025-09-08;REFUERZOS;0.0;41.13;218.3;60;True;-18.87;68.56;JCO;;;0.69;0.0;3.64;-0.31
146;146-C1-B2;B2;2025-09-08;TRATAMIENTO UNIONES;0.0;28.48;246.78;60;True;-31.52;47.47;JA;;;0.47;0.0;4.11;-0.53
146;146-C1-B2;B2;2025-09-08;PAVIMENTO SPC;0.0;53.55;300.33;60;True;-6.45;89.25;DS;;;0.89;0.0;5.01;-0.11
146;146-C1-B2;B2;2025-09-08;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;29.42;329.75;60;True;-30.58;49.03;SN;;;0.49;0.0;5.5;-0.51
146;146-C1-B2;B2;2025-09-09;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;89.02;418.77;60;False;29.02;148.36;DS;;;1.48;0.0;6.98;0.48
146;146-C1-B2;B2;2025-09-09;CERÁMICA LADO WC;0.0;73.2;491.97;60;False;13.2;122.0;SN;CA;;1.22;0.0;8.2;0.22
146;146-C1-B2;B2;2025-09-09;CERÁMICA LADO PUERTA;0.0;65.58;557.55;60;False;5.58;109.31;SN;CA;;1.09;0.0;9.29;0.09
146;146-C1-B2;B2;2025-09-09;MURO SPC;0.0;36.75;594.3;60;True;-23.25;61.25;SN;;;0.61;0.0;9.9;-0.39
146;146-C1-B2;B2;2025-09-09;FRAGÜE;0.0;60.43;654.73;60;False;0.43;100.72;DS;;;1.01;0.0;10.91;0.01
146;146-C1-B2;B2;2025-09-09;RED ALC + PRUEBA;0.0;47.9;702.63;60;True;-12.1;79.83;JC;;;0.8;0.0;11.71;-0.2
146;146-C1-B2;B2;2025-09-10;ZÓCALOS Y FALDÓN;0.0;28.65;731.28;60;True;-31.35;47.75;SN;;;0.48;0.0;12.19;-0.52
146;146-C1-B2;B2;2025-09-10;MONTAJE DE CIELO;0.0;39.83;771.12;60;True;-20.17;66.39;CA;;;0.66;0.0;12.85;-0.34
146;146-C1-B2;B2;2025-09-10;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;42.35;813.47;60;True;-17.65;70.58;MC;;;0.71;0.0;13.56;-0.29
146;146-C1-B2;B2;2025-09-10;CENEFA Y CORNISAS;0.0;52.48;865.95;60;True;-7.52;87.47;AF;;;0.87;0.0;14.43;-0.13
146;146-C1-B2;B2;2025-09-10;ACCESORIOS ELÉCTRICOS;0.0;24.1;890.05;60;True;-35.9;40.17;MC;;;0.4;0.0;14.83;-0.6
146;146-C1-B2;B2;2025-09-10;AISLACIÓN EXTERIOR;0.0;70.33;960.38;60;False;10.33;117.22;JC;;;1.17;0.0;16.01;0.17
146;146-C1-B2;B2;2025-09-10;INST. MAMPARA;0.0;49.17;1009.55;60;True;-10.83;81.94;DS;RH;;0.82;0.0;16.83;-0.18
146;146-C1-B2;B2;2025-09-11;ARTEFACTOS SANITARIOS;0.0;70.33;1079.88;60;False;10.33;117.22;JC;;;1.17;0.0;18.0;0.17
